industry_name,industry,year,emp_years_name,emp_years,sexs_name,sexs,WORKERCNT
"1차 금속 제조업","C24","2017","1~3","YEARS2","남","1",20573.0
"1차 금속 제조업","C24","2017","3~5","YEARS3","남","1",16102.0
"1차 금속 제조업","C24","2017","5~10","YEARS4","남","1",22659.0
"1차 금속 제조업","C24","2017","10~","YEARS5","남","1",47020.0
"1차 금속 제조업","C24","2017","~1","YEARS1","여","2",1948.0
"1차 금속 제조업","C24","2017","1~3","YEARS2","여","2",2989.0
"1차 금속 제조업","C24","2017","3~5","YEARS3","여","2",1643.0
"1차 금속 제조업","C24","2017","5~10","YEARS4","여","2",2387.0
"1차 금속 제조업","C24","2017","10~","YEARS5","여","2",1069.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","~1","YEARS1","남","1",53598.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","1~3","YEARS2","남","1",68929.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","3~5","YEARS3","남","1",40964.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","5~10","YEARS4","남","1",44215.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","10~","YEARS5","남","1",46033.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","~1","YEARS1","여","2",12272.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","1~3","YEARS2","여","2",15150.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","3~5","YEARS3","여","2",6973.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","5~10","YEARS4","여","2",9647.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2017","10~","YEARS5","여","2",6012.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","~1","YEARS1","남","1",33558.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","1~3","YEARS2","남","1",49228.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","3~5","YEARS3","남","1",44763.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","5~10","YEARS4","남","1",89599.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","10~","YEARS5","남","1",97013.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","~1","YEARS1","여","2",16835.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","1~3","YEARS2","여","2",23163.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","3~5","YEARS3","여","2",23658.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","5~10","YEARS4","여","2",37982.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2017","10~","YEARS5","여","2",35236.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","~1","YEARS1","남","1",19192.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","1~3","YEARS2","남","1",25821.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","3~5","YEARS3","남","1",13286.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","5~10","YEARS4","남","1",17742.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","10~","YEARS5","남","1",16266.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","~1","YEARS1","여","2",6447.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","1~3","YEARS2","여","2",8755.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","3~5","YEARS3","여","2",5726.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","5~10","YEARS4","여","2",5704.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2017","10~","YEARS5","여","2",4339.0
"전기장비 제조업","C28","2017","~1","YEARS1","남","1",29335.0
"전기장비 제조업","C28","2017","1~3","YEARS2","남","1",37086.0
"전기장비 제조업","C28","2017","3~5","YEARS3","남","1",24633.0
"전기장비 제조업","C28","2017","5~10","YEARS4","남","1",38903.0
"전기장비 제조업","C28","2017","10~","YEARS5","남","1",45426.0
"전기장비 제조업","C28","2017","~1","YEARS1","여","2",11884.0
"전기장비 제조업","C28","2017","1~3","YEARS2","여","2",15132.0
"전기장비 제조업","C28","2017","3~5","YEARS3","여","2",12124.0
"전기장비 제조업","C28","2017","5~10","YEARS4","여","2",18658.0
"전기장비 제조업","C28","2017","10~","YEARS5","여","2",11491.0
"기타 기계 및 장비 제조업","C29","2017","~1","YEARS1","남","1",51761.0
"기타 기계 및 장비 제조업","C29","2017","1~3","YEARS2","남","1",58269.0
"기타 기계 및 장비 제조업","C29","2017","3~5","YEARS3","남","1",43004.0
"기타 기계 및 장비 제조업","C29","2017","5~10","YEARS4","남","1",54593.0
"기타 기계 및 장비 제조업","C29","2017","10~","YEARS5","남","1",52454.0
"기타 기계 및 장비 제조업","C29","2017","~1","YEARS1","여","2",10551.0
"기타 기계 및 장비 제조업","C29","2017","1~3","YEARS2","여","2",13148.0
"기타 기계 및 장비 제조업","C29","2017","3~5","YEARS3","여","2",7317.0
"기타 기계 및 장비 제조업","C29","2017","5~10","YEARS4","여","2",8573.0
"기타 기계 및 장비 제조업","C29","2017","10~","YEARS5","여","2",4796.0
"자동차 및 트레일러 제조업","C30","2017","~1","YEARS1","남","1",31762.0
"자동차 및 트레일러 제조업","C30","2017","1~3","YEARS2","남","1",40558.0
"자동차 및 트레일러 제조업","C30","2017","3~5","YEARS3","남","1",24046.0
"자동차 및 트레일러 제조업","C30","2017","5~10","YEARS4","남","1",37709.0
"자동차 및 트레일러 제조업","C30","2017","10~","YEARS5","남","1",98408.0
"자동차 및 트레일러 제조업","C30","2017","~1","YEARS1","여","2",8604.0
"자동차 및 트레일러 제조업","C30","2017","1~3","YEARS2","여","2",10940.0
"자동차 및 트레일러 제조업","C30","2017","3~5","YEARS3","여","2",7137.0
"자동차 및 트레일러 제조업","C30","2017","5~10","YEARS4","여","2",10422.0
"자동차 및 트레일러 제조업","C30","2017","10~","YEARS5","여","2",7968.0
"기타 운송장비 제조업","C31","2017","~1","YEARS1","남","1",18870.0
"기타 운송장비 제조업","C31","2017","1~3","YEARS2","남","1",36648.0
"기타 운송장비 제조업","C31","2017","3~5","YEARS3","남","1",19215.0
"기타 운송장비 제조업","C31","2017","5~10","YEARS4","남","1",25882.0
"기타 운송장비 제조업","C31","2017","10~","YEARS5","남","1",46496.0
"기타 운송장비 제조업","C31","2017","~1","YEARS1","여","2",2637.0
"기타 운송장비 제조업","C31","2017","1~3","YEARS2","여","2",4940.0
"기타 운송장비 제조업","C31","2017","3~5","YEARS3","여","2",2074.0
"기타 운송장비 제조업","C31","2017","5~10","YEARS4","여","2",3384.0
"기타 운송장비 제조업","C31","2017","10~","YEARS5","여","2",1468.0
"가구 제조업","C32","2017","~1","YEARS1","남","1",6572.0
"가구 제조업","C32","2017","1~3","YEARS2","남","1",9219.0
"가구 제조업","C32","2017","3~5","YEARS3","남","1",5112.0
"가구 제조업","C32","2017","5~10","YEARS4","남","1",4502.0
"가구 제조업","C32","2017","10~","YEARS5","남","1",5223.0
"가구 제조업","C32","2017","~1","YEARS1","여","2",1846.0
"가구 제조업","C32","2017","1~3","YEARS2","여","2",3273.0
"가구 제조업","C32","2017","3~5","YEARS3","여","2",1352.0
"가구 제조업","C32","2017","5~10","YEARS4","여","2",1545.0
"가구 제조업","C32","2017","10~","YEARS5","여","2",1203.0
"기타 제품 제조업","C33","2017","~1","YEARS1","남","1",4871.0
"기타 제품 제조업","C33","2017","1~3","YEARS2","남","1",6910.0
"기타 제품 제조업","C33","2017","3~5","YEARS3","남","1",3215.0
"기타 제품 제조업","C33","2017","5~10","YEARS4","남","1",3597.0
"기타 제품 제조업","C33","2017","10~","YEARS5","남","1",6543.0
"기타 제품 제조업","C33","2017","~1","YEARS1","여","2",4158.0
"기타 제품 제조업","C33","2017","1~3","YEARS2","여","2",4650.0
"기타 제품 제조업","C33","2017","3~5","YEARS3","여","2",2309.0
"기타 제품 제조업","C33","2017","5~10","YEARS4","여","2",3082.0
"기타 제품 제조업","C33","2017","10~","YEARS5","여","2",2863.0
"전기, 가스, 증기 및 수도사업","D","2017","~1","YEARS1","남","1",3455.0
"전기, 가스, 증기 및 수도사업","D","2017","1~3","YEARS2","남","1",6757.0
"전기, 가스, 증기 및 수도사업","D","2017","3~5","YEARS3","남","1",5243.0
"전기, 가스, 증기 및 수도사업","D","2017","5~10","YEARS4","남","1",7201.0
"전기, 가스, 증기 및 수도사업","D","2017","10~","YEARS5","남","1",31718.0
"전기, 가스, 증기 및 수도사업","D","2017","~1","YEARS1","여","2",1243.0
"전기, 가스, 증기 및 수도사업","D","2017","1~3","YEARS2","여","2",1896.0
"전기, 가스, 증기 및 수도사업","D","2017","3~5","YEARS3","여","2",1025.0
"전기, 가스, 증기 및 수도사업","D","2017","5~10","YEARS4","여","2",1542.0
"전기, 가스, 증기 및 수도사업","D","2017","10~","YEARS5","여","2",4016.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","~1","YEARS1","남","1",2959.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","1~3","YEARS2","남","1",5768.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","3~5","YEARS3","남","1",4335.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","5~10","YEARS4","남","1",5200.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","10~","YEARS5","남","1",26692.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","~1","YEARS1","여","2",937.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","1~3","YEARS2","여","2",1493.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","3~5","YEARS3","여","2",779.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","5~10","YEARS4","여","2",1121.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2017","10~","YEARS5","여","2",3062.0
"수도사업","D36","2017","~1","YEARS1","남","1",496.0
"수도사업","D36","2017","1~3","YEARS2","남","1",990.0
"수도사업","D36","2017","3~5","YEARS3","남","1",908.0
"수도사업","D36","2017","5~10","YEARS4","남","1",2001.0
"수도사업","D36","2017","10~","YEARS5","남","1",5026.0
"수도사업","D36","2017","~1","YEARS1","여","2",306.0
"수도사업","D36","2017","1~3","YEARS2","여","2",403.0
"수도사업","D36","2017","3~5","YEARS3","여","2",245.0
"수도사업","D36","2017","5~10","YEARS4","여","2",421.0
"수도사업","D36","2017","10~","YEARS5","여","2",954.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","~1","YEARS1","남","1",8240.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","1~3","YEARS2","남","1",13485.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","3~5","YEARS3","남","1",7628.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","5~10","YEARS4","남","1",11193.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","10~","YEARS5","남","1",15188.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","~1","YEARS1","여","2",2083.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","1~3","YEARS2","여","2",2486.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","3~5","YEARS3","여","2",1788.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","5~10","YEARS4","여","2",1740.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2017","10~","YEARS5","여","2",1545.0
"하수, 폐수 및 분뇨 처리업","E37","2017","~1","YEARS1","남","1",1186.0
"하수, 폐수 및 분뇨 처리업","E37","2017","1~3","YEARS2","남","1",2611.0
"하수, 폐수 및 분뇨 처리업","E37","2017","3~5","YEARS3","남","1",1342.0
"하수, 폐수 및 분뇨 처리업","E37","2017","5~10","YEARS4","남","1",1378.0
"하수, 폐수 및 분뇨 처리업","E37","2017","10~","YEARS5","남","1",3847.0
"하수, 폐수 및 분뇨 처리업","E37","2017","~1","YEARS1","여","2",365.0
"하수, 폐수 및 분뇨 처리업","E37","2017","1~3","YEARS2","여","2",430.0
"하수, 폐수 및 분뇨 처리업","E37","2017","3~5","YEARS3","여","2",291.0
"하수, 폐수 및 분뇨 처리업","E37","2017","5~10","YEARS4","여","2",245.0
"하수, 폐수 및 분뇨 처리업","E37","2017","10~","YEARS5","여","2",309.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","~1","YEARS1","남","1",5658.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","1~3","YEARS2","남","1",9200.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","3~5","YEARS3","남","1",5190.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","5~10","YEARS4","남","1",7789.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","10~","YEARS5","남","1",8476.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","~1","YEARS1","여","2",1369.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","1~3","YEARS2","여","2",1587.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","3~5","YEARS3","여","2",1223.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","5~10","YEARS4","여","2",1289.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2017","10~","YEARS5","여","2",1031.0
"환경 정화 및 복원업","E39","2017","~1","YEARS1","남","1",1396.0
"환경 정화 및 복원업","E39","2017","1~3","YEARS2","남","1",1673.0
"환경 정화 및 복원업","E39","2017","3~5","YEARS3","남","1",1096.0
"환경 정화 및 복원업","E39","2017","5~10","YEARS4","남","1",2026.0
"환경 정화 및 복원업","E39","2017","10~","YEARS5","남","1",2865.0
"환경 정화 및 복원업","E39","2017","~1","YEARS1","여","2",348.0
"환경 정화 및 복원업","E39","2017","1~3","YEARS2","여","2",470.0
"환경 정화 및 복원업","E39","2017","3~5","YEARS3","여","2",274.0
"환경 정화 및 복원업","E39","2017","5~10","YEARS4","여","2",205.0
"환경 정화 및 복원업","E39","2017","10~","YEARS5","여","2",204.0
"건설업","F","2017","~1","YEARS1","남","1",111669.0
"건설업","F","2017","1~3","YEARS2","남","1",125084.0
"건설업","F","2017","3~5","YEARS3","남","1",64312.0
"건설업","F","2017","5~10","YEARS4","남","1",84737.0
"건설업","F","2017","10~","YEARS5","남","1",84603.0
"건설업","F","2017","~1","YEARS1","여","2",21473.0
"건설업","F","2017","1~3","YEARS2","여","2",27170.0
"건설업","F","2017","3~5","YEARS3","여","2",12620.0
"건설업","F","2017","5~10","YEARS4","여","2",16755.0
"건설업","F","2017","10~","YEARS5","여","2",10640.0
"종합 건설업","F41","2017","~1","YEARS1","남","1",38606.0
"종합 건설업","F41","2017","1~3","YEARS2","남","1",50090.0
"종합 건설업","F41","2017","3~5","YEARS3","남","1",26461.0
"종합 건설업","F41","2017","5~10","YEARS4","남","1",40737.0
"종합 건설업","F41","2017","10~","YEARS5","남","1",40120.0
"종합 건설업","F41","2017","~1","YEARS1","여","2",7828.0
"종합 건설업","F41","2017","1~3","YEARS2","여","2",10387.0
"종합 건설업","F41","2017","3~5","YEARS3","여","2",5257.0
"종합 건설업","F41","2017","5~10","YEARS4","여","2",6764.0
"종합 건설업","F41","2017","10~","YEARS5","여","2",4160.0
"전문직별 공사업","F42","2017","~1","YEARS1","남","1",73062.0
"전문직별 공사업","F42","2017","1~3","YEARS2","남","1",74994.0
"전문직별 공사업","F42","2017","3~5","YEARS3","남","1",37851.0
"전문직별 공사업","F42","2017","5~10","YEARS4","남","1",44000.0
"전문직별 공사업","F42","2017","10~","YEARS5","남","1",44483.0
"전문직별 공사업","F42","2017","~1","YEARS1","여","2",13645.0
"전문직별 공사업","F42","2017","1~3","YEARS2","여","2",16784.0
"전문직별 공사업","F42","2017","3~5","YEARS3","여","2",7363.0
"전문직별 공사업","F42","2017","5~10","YEARS4","여","2",9992.0
"전문직별 공사업","F42","2017","10~","YEARS5","여","2",6480.0
"도매 및 소매업","G","2017","~1","YEARS1","남","1",134714.0
"도매 및 소매업","G","2017","1~3","YEARS2","남","1",157692.0
"도매 및 소매업","G","2017","3~5","YEARS3","남","1",87180.0
"도매 및 소매업","G","2017","5~10","YEARS4","남","1",125360.0
"도매 및 소매업","G","2017","10~","YEARS5","남","1",120311.0
"도매 및 소매업","G","2017","~1","YEARS1","여","2",104717.0
"도매 및 소매업","G","2017","1~3","YEARS2","여","2",121338.0
"도매 및 소매업","G","2017","3~5","YEARS3","여","2",67106.0
"도매 및 소매업","G","2017","5~10","YEARS4","여","2",76474.0
"도매 및 소매업","G","2017","10~","YEARS5","여","2",45810.0
"자동차 및 부품 판매업","G45","2017","~1","YEARS1","남","1",8244.0
"자동차 및 부품 판매업","G45","2017","1~3","YEARS2","남","1",11499.0
"자동차 및 부품 판매업","G45","2017","3~5","YEARS3","남","1",6140.0
"자동차 및 부품 판매업","G45","2017","5~10","YEARS4","남","1",8639.0
"자동차 및 부품 판매업","G45","2017","10~","YEARS5","남","1",18618.0
"자동차 및 부품 판매업","G45","2017","~1","YEARS1","여","2",2659.0
"자동차 및 부품 판매업","G45","2017","1~3","YEARS2","여","2",3844.0
"자동차 및 부품 판매업","G45","2017","3~5","YEARS3","여","2",1308.0
"자동차 및 부품 판매업","G45","2017","5~10","YEARS4","여","2",1425.0
"자동차 및 부품 판매업","G45","2017","10~","YEARS5","여","2",2147.0
"도매 및 상품중개업","G46","2017","~1","YEARS1","남","1",68788.0
"도매 및 상품중개업","G46","2017","1~3","YEARS2","남","1",88445.0
"도매 및 상품중개업","G46","2017","3~5","YEARS3","남","1",54546.0
"도매 및 상품중개업","G46","2017","5~10","YEARS4","남","1",79092.0
"도매 및 상품중개업","G46","2017","10~","YEARS5","남","1",74453.0
"도매 및 상품중개업","G46","2017","~1","YEARS1","여","2",37292.0
"도매 및 상품중개업","G46","2017","1~3","YEARS2","여","2",47444.0
"도매 및 상품중개업","G46","2017","3~5","YEARS3","여","2",25966.0
"도매 및 상품중개업","G46","2017","5~10","YEARS4","여","2",29798.0
"도매 및 상품중개업","G46","2017","10~","YEARS5","여","2",20361.0
"소매업; 자동차 제외","G47","2017","~1","YEARS1","남","1",57682.0
"소매업; 자동차 제외","G47","2017","1~3","YEARS2","남","1",57748.0
"소매업; 자동차 제외","G47","2017","3~5","YEARS3","남","1",26495.0
"소매업; 자동차 제외","G47","2017","5~10","YEARS4","남","1",37630.0
"소매업; 자동차 제외","G47","2017","10~","YEARS5","남","1",27240.0
"소매업; 자동차 제외","G47","2017","~1","YEARS1","여","2",64765.0
"소매업; 자동차 제외","G47","2017","1~3","YEARS2","여","2",70050.0
"소매업; 자동차 제외","G47","2017","3~5","YEARS3","여","2",39833.0
"소매업; 자동차 제외","G47","2017","5~10","YEARS4","여","2",45251.0
"소매업; 자동차 제외","G47","2017","10~","YEARS5","여","2",23302.0
"운수업","H","2017","~1","YEARS1","남","1",73445.0
"운수업","H","2017","1~3","YEARS2","남","1",96371.0
"운수업","H","2017","3~5","YEARS3","남","1",57259.0
"운수업","H","2017","5~10","YEARS4","남","1",84562.0
"운수업","H","2017","10~","YEARS5","남","1",152232.0
"운수업","H","2017","~1","YEARS1","여","2",15211.0
"운수업","H","2017","1~3","YEARS2","여","2",22772.0
"운수업","H","2017","3~5","YEARS3","여","2",14365.0
"운수업","H","2017","5~10","YEARS4","여","2",16662.0
"운수업","H","2017","10~","YEARS5","여","2",19884.0
"육상운송 및 파이프라인 운송업","H49","2017","~1","YEARS1","남","1",45153.0
"육상운송 및 파이프라인 운송업","H49","2017","1~3","YEARS2","남","1",60479.0
"육상운송 및 파이프라인 운송업","H49","2017","3~5","YEARS3","남","1",34729.0
"육상운송 및 파이프라인 운송업","H49","2017","5~10","YEARS4","남","1",51754.0
"육상운송 및 파이프라인 운송업","H49","2017","10~","YEARS5","남","1",79516.0
"육상운송 및 파이프라인 운송업","H49","2017","~1","YEARS1","여","2",3913.0
"육상운송 및 파이프라인 운송업","H49","2017","1~3","YEARS2","여","2",5792.0
"육상운송 및 파이프라인 운송업","H49","2017","3~5","YEARS3","여","2",4014.0
"육상운송 및 파이프라인 운송업","H49","2017","5~10","YEARS4","여","2",3938.0
"육상운송 및 파이프라인 운송업","H49","2017","10~","YEARS5","여","2",5351.0
"수상 운송업","H50","2017","~1","YEARS1","남","1",7703.0
"수상 운송업","H50","2017","1~3","YEARS2","남","1",6641.0
"수상 운송업","H50","2017","3~5","YEARS3","남","1",3379.0
"수상 운송업","H50","2017","5~10","YEARS4","남","1",6259.0
"수상 운송업","H50","2017","10~","YEARS5","남","1",5276.0
"수상 운송업","H50","2017","~1","YEARS1","여","2",747.0
"수상 운송업","H50","2017","1~3","YEARS2","여","2",1548.0
"수상 운송업","H50","2017","3~5","YEARS3","여","2",759.0
"수상 운송업","H50","2017","5~10","YEARS4","여","2",1003.0
"수상 운송업","H50","2017","10~","YEARS5","여","2",1011.0
"항공 운송업","H51","2017","~1","YEARS1","남","1",1355.0
"항공 운송업","H51","2017","1~3","YEARS2","남","1",3895.0
"항공 운송업","H51","2017","3~5","YEARS3","남","1",2151.0
"항공 운송업","H51","2017","5~10","YEARS4","남","1",3615.0
"항공 운송업","H51","2017","10~","YEARS5","남","1",9653.0
"항공 운송업","H51","2017","~1","YEARS1","여","2",1809.0
"항공 운송업","H51","2017","1~3","YEARS2","여","2",3715.0
"항공 운송업","H51","2017","3~5","YEARS3","여","2",1836.0
"항공 운송업","H51","2017","5~10","YEARS4","여","2",3522.0
"항공 운송업","H51","2017","10~","YEARS5","여","2",6663.0
"창고 및 운송관련 서비스업","H52","2017","~1","YEARS1","남","1",19233.0
"창고 및 운송관련 서비스업","H52","2017","1~3","YEARS2","남","1",25356.0
"창고 및 운송관련 서비스업","H52","2017","3~5","YEARS3","남","1",16999.0
"창고 및 운송관련 서비스업","H52","2017","5~10","YEARS4","남","1",22935.0
"창고 및 운송관련 서비스업","H52","2017","10~","YEARS5","남","1",57787.0
"창고 및 운송관련 서비스업","H52","2017","~1","YEARS1","여","2",8742.0
"창고 및 운송관련 서비스업","H52","2017","1~3","YEARS2","여","2",11718.0
"창고 및 운송관련 서비스업","H52","2017","3~5","YEARS3","여","2",7756.0
"창고 및 운송관련 서비스업","H52","2017","5~10","YEARS4","여","2",8199.0
"창고 및 운송관련 서비스업","H52","2017","10~","YEARS5","여","2",6859.0
"숙박 및 음식점업","I","2017","~1","YEARS1","남","1",57370.0
"숙박 및 음식점업","I","2017","1~3","YEARS2","남","1",38181.0
"숙박 및 음식점업","I","2017","3~5","YEARS3","남","1",12793.0
"숙박 및 음식점업","I","2017","5~10","YEARS4","남","1",11233.0
"숙박 및 음식점업","I","2017","10~","YEARS5","남","1",11111.0
"숙박 및 음식점업","I","2017","~1","YEARS1","여","2",71845.0
"숙박 및 음식점업","I","2017","1~3","YEARS2","여","2",61727.0
"숙박 및 음식점업","I","2017","3~5","YEARS3","여","2",21210.0
"숙박 및 음식점업","I","2017","5~10","YEARS4","여","2",15150.0
"숙박 및 음식점업","I","2017","10~","YEARS5","여","2",8333.0
"숙박업","I55","2017","~1","YEARS1","남","1",10476.0
"숙박업","I55","2017","1~3","YEARS2","남","1",9231.0
"숙박업","I55","2017","3~5","YEARS3","남","1",5198.0
"숙박업","I55","2017","5~10","YEARS4","남","1",5381.0
"숙박업","I55","2017","10~","YEARS5","남","1",7459.0
"숙박업","I55","2017","~1","YEARS1","여","2",9806.0
"숙박업","I55","2017","1~3","YEARS2","여","2",9055.0
"숙박업","I55","2017","3~5","YEARS3","여","2",3962.0
"숙박업","I55","2017","5~10","YEARS4","여","2",3480.0
"숙박업","I55","2017","10~","YEARS5","여","2",2910.0
"음식점 및 주점업","I56","2017","~1","YEARS1","남","1",46895.0
"음식점 및 주점업","I56","2017","1~3","YEARS2","남","1",28951.0
"음식점 및 주점업","I56","2017","3~5","YEARS3","남","1",7595.0
"음식점 및 주점업","I56","2017","5~10","YEARS4","남","1",5852.0
"음식점 및 주점업","I56","2017","10~","YEARS5","남","1",3652.0
"음식점 및 주점업","I56","2017","~1","YEARS1","여","2",62039.0
"음식점 및 주점업","I56","2017","1~3","YEARS2","여","2",52672.0
"음식점 및 주점업","I56","2017","3~5","YEARS3","여","2",17248.0
"음식점 및 주점업","I56","2017","5~10","YEARS4","여","2",11670.0
"음식점 및 주점업","I56","2017","10~","YEARS5","여","2",5423.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","~1","YEARS1","남","1",54524.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","1~3","YEARS2","남","1",71870.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","3~5","YEARS3","남","1",42783.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","5~10","YEARS4","남","1",63124.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","10~","YEARS5","남","1",73575.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","~1","YEARS1","여","2",31030.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","1~3","YEARS2","여","2",35671.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","3~5","YEARS3","여","2",17262.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","5~10","YEARS4","여","2",23063.0
"출판, 영상, 방송통신 및 정보서비스업","J","2017","10~","YEARS5","여","2",15604.0
"출판업","J58","2017","~1","YEARS1","남","1",24187.0
"출판업","J58","2017","1~3","YEARS2","남","1",32383.0
"출판업","J58","2017","3~5","YEARS3","남","1",17154.0
"출판업","J58","2017","5~10","YEARS4","남","1",24432.0
"출판업","J58","2017","10~","YEARS5","남","1",19460.0
"출판업","J58","2017","~1","YEARS1","여","2",9761.0
"출판업","J58","2017","1~3","YEARS2","여","2",12633.0
"출판업","J58","2017","3~5","YEARS3","여","2",6040.0
"출판업","J58","2017","5~10","YEARS4","여","2",8497.0
"출판업","J58","2017","10~","YEARS5","여","2",5072.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","~1","YEARS1","남","1",10856.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","1~3","YEARS2","남","1",8591.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","3~5","YEARS3","남","1",4931.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","5~10","YEARS4","남","1",5101.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","10~","YEARS5","남","1",3617.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","~1","YEARS1","여","2",9810.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","1~3","YEARS2","여","2",7789.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","3~5","YEARS3","여","2",2793.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","5~10","YEARS4","여","2",2302.0
"영상·오디오 기록물 제작 및 배급업","J59","2017","10~","YEARS5","여","2",1230.0
"방송업","J60","2017","~1","YEARS1","남","1",1911.0
"방송업","J60","2017","1~3","YEARS2","남","1",4073.0
"방송업","J60","2017","3~5","YEARS3","남","1",3135.0
"방송업","J60","2017","5~10","YEARS4","남","1",5941.0
"방송업","J60","2017","10~","YEARS5","남","1",13090.0
"방송업","J60","2017","~1","YEARS1","여","2",1836.0
"방송업","J60","2017","1~3","YEARS2","여","2",2330.0
"방송업","J60","2017","3~5","YEARS3","여","2",1462.0
"방송업","J60","2017","5~10","YEARS4","여","2",2417.0
"방송업","J60","2017","10~","YEARS5","여","2",2238.0
"통신업","J61","2017","~1","YEARS1","남","1",2568.0
"통신업","J61","2017","1~3","YEARS2","남","1",4651.0
"통신업","J61","2017","3~5","YEARS3","남","1",3762.0
"통신업","J61","2017","5~10","YEARS4","남","1",5809.0
"통신업","J61","2017","10~","YEARS5","남","1",21278.0
"통신업","J61","2017","~1","YEARS1","여","2",1331.0
