,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,위도,경도
652,에버온,경기고양 일산두산위브더제니스4,1,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
653,에버온,경기고양 일산두산위브더제니스4,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
654,에버온,경기고양 일산두산위브더제니스4,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
655,에버온,경기고양 일산두산위브더제니스4,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
656,에버온,경기고양 일산두산위브더제니스4,5,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
657,에버온,경기고양 일산두산위브더제니스4,6,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
658,에버온,경기고양 일산두산위브더제니스4,7,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
659,에버온,경기고양 일산두산위브더제니스4,8,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
660,에버온,경기고양 일산두산위브더제니스4,9,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
661,에버온,경기고양 일산두산위브더제니스4,10,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
662,에버온,경기고양 일산두산위브더제니스4,11,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
663,에버온,경기고양 일산두산위브더제니스4,12,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
664,에버온,경기고양 일산두산위브더제니스5,1,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
665,에버온,경기고양 일산두산위브더제니스5,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
666,에버온,경기고양 일산두산위브더제니스5,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
667,에버온,경기고양 일산두산위브더제니스5,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
668,에버온,경기고양 일산두산위브더제니스5,5,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
669,에버온,경기고양 일산두산위브더제니스5,6,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
670,에버온,경기고양 일산두산위브더제니스5,7,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
671,에버온,경기고양 일산두산위브더제니스5,8,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
672,에버온,경기고양 일산두산위브더제니스5,9,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
673,에버온,경기고양 일산두산위브더제니스5,10,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
674,에버온,경기고양 일산두산위브더제니스5,11,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
675,에버온,경기고양 일산두산위브더제니스5,12,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
676,에버온,경기고양 일산두산위브더제니스5,13,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
677,에버온,경기고양 일산두산위브더제니스6,1,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
678,에버온,경기고양 일산두산위브더제니스6,2,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
679,에버온,경기고양 일산두산위브더제니스6,3,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
680,에버온,경기고양 일산두산위브더제니스6,4,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
681,에버온,경기고양 일산두산위브더제니스6,5,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
682,에버온,경기고양 일산두산위브더제니스6,6,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
683,에버온,경기고양 일산두산위브더제니스6,7,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
684,에버온,경기고양 일산두산위브더제니스6,8,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
685,에버온,경기고양 일산두산위브더제니스6,9,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
686,에버온,경기고양 일산두산위브더제니스6,10,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
687,에버온,경기고양 일산두산위브더제니스6,11,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
688,에버온,경기고양 일산두산위브더제니스6,12,AC완속,경기도,고양시,경기도 고양시 일산서구 일현로 97-11,외부인 사용불가,산서구 일현로 97-11(일산 위브더제니스),37.69521273,126.7620116
689,에버온,경기고양 일산휴먼빌아파트,1,AC완속,경기도,고양시,경기도 고양시 일산서구 원일로21번길 22,외부인 사용불가,산서구 원일로21번길 22(1655 일신건영아파트),37.68791706,126.7651879
690,에버온,경기고양 일산휴먼빌아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 원일로21번길 22,외부인 사용불가,산서구 원일로21번길 22(1655 일신건영아파트),37.68791706,126.7651879
691,에버온,경기고양 일산휴먼빌아파트,3,AC완속,경기도,고양시,경기도 고양시 일산서구 원일로21번길 22,외부인 사용불가,산서구 원일로21번길 22(1655 일신건영아파트),37.68791706,126.7651879
692,에버온,경기고양 일산휴먼빌아파트,4,AC완속,경기도,고양시,경기도 고양시 일산서구 원일로21번길 22,외부인 사용불가,산서구 원일로21번길 22(1655 일신건영아파트),37.68791706,126.7651879
693,에버온,경기고양 후곡동신아파트,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 후곡로 91주차장 지하1층 A94,A96기둥사이",외부인 사용불가,"산서구 후곡로 91주차장(801동) 지하1층 A94,A96기둥사이",37.6785524,126.7623521
694,에버온,경기고양 후곡동신아파트,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 후곡로 91주차장 지하1층 A94,A96기둥사이",외부인 사용불가,"산서구 후곡로 91주차장(801동) 지하1층 A94,A96기둥사이",37.6785524,126.7623521
695,에버온,경기고양_DMC호반베르디움더포레4단지401동,1,AC완속,경기도,고양시,"경기도 고양시 덕양구 향기로 77지하2층주차장 401동1,2라인 06기둥 앞",외부인 사용불가,"양구 향기로 77지하2층주차장 401동1,2라인 06기둥 앞",37.5974274,126.8923561
696,에버온,경기고양_DMC호반베르디움더포레4단지401동,2,AC완속,경기도,고양시,"경기도 고양시 덕양구 향기로 77지하2층주차장 401동1,2라인 06기둥 앞",외부인 사용불가,"양구 향기로 77지하2층주차장 401동1,2라인 06기둥 앞",37.5974274,126.8923561
697,에버온,경기고양_DMC호반베르디움더포레4단지404동,1,AC완속,경기도,고양시,"경기도 고양시 덕양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",외부인 사용불가,"양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",37.5974274,126.8923561
698,에버온,경기고양_DMC호반베르디움더포레4단지404동,2,AC완속,경기도,고양시,"경기도 고양시 덕양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",외부인 사용불가,"양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",37.5974274,126.8923561
699,에버온,경기고양_DMC호반베르디움더포레4단지404동,3,AC완속,경기도,고양시,"경기도 고양시 덕양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",외부인 사용불가,"양구 향기로 77지하2층주차장 404동 3,4라인 16기둥 우측",37.5974274,126.8923561
700,에버온,경기고양_DMC호반베르디움더포레4단지406동,1,AC완속,경기도,고양시,경기도 고양시 덕양구 향기로 77DMC호반베르디움 더포레 4단지,외부인 사용불가,양구 향기로 77DMC호반베르디움 더포레 4단지,37.5974274,126.8923561
701,에버온,경기고양_DMC호반베르디움더포레4단지406동,2,AC완속,경기도,고양시,경기도 고양시 덕양구 향기로 77DMC호반베르디움 더포레 4단지,외부인 사용불가,양구 향기로 77DMC호반베르디움 더포레 4단지,37.5974274,126.8923561
702,에버온,경기고양_DMC호반베르디움더포레4단지406동,3,AC완속,경기도,고양시,경기도 고양시 덕양구 향기로 77DMC호반베르디움 더포레 4단지,외부인 사용불가,양구 향기로 77DMC호반베르디움 더포레 4단지,37.5974274,126.8923561
703,에버온,경기고양_DMC호반베르디움더포레4단지406동,4,AC완속,경기도,고양시,경기도 고양시 덕양구 향기로 77DMC호반베르디움 더포레 4단지,외부인 사용불가,양구 향기로 77DMC호반베르디움 더포레 4단지,37.5974274,126.8923561
704,에버온,경기고양_DMC호반베르디움더포레4단지406동,5,AC완속,경기도,고양시,경기도 고양시 덕양구 향기로 77DMC호반베르디움 더포레 4단지,외부인 사용불가,양구 향기로 77DMC호반베르디움 더포레 4단지,37.5974274,126.8923561
705,에버온,경기고양_강촌라이프1주차장(3동),1,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1101주차장 지하1층,외부인 사용불가,산동구 강석로 1101주차장(3동) 지하1층,37.65122364,126.7808285
706,에버온,경기고양_강촌라이프1주차장(3동),2,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1101주차장 지하1층,외부인 사용불가,산동구 강석로 1101주차장(3동) 지하1층,37.65122364,126.7808285
707,에버온,경기고양_강촌라이프1주차장(3동),3,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1101주차장 지하1층,외부인 사용불가,산동구 강석로 1101주차장(3동) 지하1층,37.65122364,126.7808285
708,에버온,경기고양_강촌라이프3주차장(11동),1,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1103주차장 지하1층,외부인 사용불가,산동구 강석로 1103주차장(11동) 지하1층,37.65122364,126.7808285
709,에버온,경기고양_강촌라이프3주차장(11동),2,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1103주차장 지하1층,외부인 사용불가,산동구 강석로 1103주차장(11동) 지하1층,37.65122364,126.7808285
710,에버온,경기고양_강촌라이프3주차장(11동),3,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1103주차장 지하1층,외부인 사용불가,산동구 강석로 1103주차장(11동) 지하1층,37.65122364,126.7808285
711,에버온,경기고양_강촌라이프7주차장(7동),1,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1107주차장지하1층,외부인 사용불가,산동구 강석로 1107주차장(7동)지하1층,37.65122364,126.7808285
712,에버온,경기고양_강촌라이프7주차장(7동),2,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1107주차장지하1층,외부인 사용불가,산동구 강석로 1107주차장(7동)지하1층,37.65122364,126.7808285
713,에버온,경기고양_강촌라이프7주차장(7동),3,AC완속,경기도,고양시,경기도 고양시 일산동구 강석로 1107주차장지하1층,외부인 사용불가,산동구 강석로 1107주차장(7동)지하1층,37.65122364,126.7808285
714,에버온,경기고양_벽산블루밍6단지1,1,AC완속,경기도,고양시,경기도 고양시 일산서구 가좌2로 22602동 803주차장 지하2층 61좌측37.68906174350656,외부인 사용불가,산서구 가좌2로 22602동 803주차장 지하2층 61좌측(1086 가좌마을6단지아파트 602동 803주차장 지하2층 61좌측),37.68906174,126.7228864
715,에버온,경기고양_벽산블루밍6단지1,2,AC완속,경기도,고양시,경기도 고양시 일산서구 가좌2로 22602동 803주차장 지하2층 61좌측,외부인 사용불가,산서구 가좌2로 22602동 803주차장 지하2층 61좌측(1086 가좌마을6단지아파트 602동 803주차장 지하2층 61좌측),37.68906174,126.7228864
716,에버온,경기고양_벽산블루밍6단지2,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측",외부인 사용불가,"산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측(1086 가좌마을6단지아파트 605동 802주차장 지하2층 25 좌,우측)",37.68906174,126.7228864
717,에버온,경기고양_벽산블루밍6단지2,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측",외부인 사용불가,"산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측(1086 가좌마을6단지아파트 605동 802주차장 지하2층 25 좌,우측)",37.68906174,126.7228864
718,에버온,경기고양_벽산블루밍6단지2,3,AC완속,경기도,고양시,"경기도 고양시 일산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측",외부인 사용불가,"산서구 가좌2로 22605동 802주차장 지하2층 25 좌,우측(1086 가좌마을6단지아파트 605동 802주차장 지하2층 25 좌,우측)",37.68906174,126.7228864
719,에버온,경기시흥 매화마을홍익아파트(B1),1,AC완속,경기도,고양시,경기도 고양시 덕양구 신원로 35,외부인 사용불가,양구 신원로 35(653 삼송힐스테이트),37.6623266,126.8867909
720,에버온,고양 킨텍스꿈에그린아파트1,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 42기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 42기둥",37.66585061,126.7510902
721,에버온,고양 킨텍스꿈에그린아파트1,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 42기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 42기둥",37.66585061,126.7510902
722,에버온,고양 킨텍스꿈에그린아파트1,3,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 42기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 42기둥",37.66585061,126.7510902
723,에버온,고양 킨텍스꿈에그린아파트1,4,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 42기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 42기둥",37.66585061,126.7510902
724,에버온,고양 킨텍스꿈에그린아파트1,5,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 42기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 42기둥",37.66585061,126.7510902
725,에버온,고양 킨텍스꿈에그린아파트2,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 38기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 38기둥",37.66585061,126.7510902
726,에버온,고양 킨텍스꿈에그린아파트2,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 38기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 38기둥",37.66585061,126.7510902
727,에버온,고양 킨텍스꿈에그린아파트2,3,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 38기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 38기둥",37.66585061,126.7510902
728,에버온,고양 킨텍스꿈에그린아파트2,4,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 38기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 38기둥",37.66585061,126.7510902
729,에버온,고양 킨텍스꿈에그린아파트2,5,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 240103,104동사이 지하5층 38기둥",외부인 사용불가,"산서구 킨텍스로 240103,104동사이 지하5층 38기둥",37.66585061,126.7510902
730,에버온,고양 푸른마을5단지풍림아이원아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 푸른마을로 56고양 푸른마을5단지풍림아이원아파트,거주자외 출입제한,양구 푸른마을로 56고양 푸른마을5단지풍림아이원아파트(고양동 730),37.71246778,126.9063069
731,에버온,고양_대화마을일신건영휴먼빌1주차장,1,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 611주차장 지하1층 A5우측,외부인 사용불가,"산서구 대화1로 611주차장(502,504동) 지하1층 A5우측",37.67288011,126.7353926
732,에버온,고양_대화마을일신건영휴먼빌1주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 611주차장 지하1층 A5우측,외부인 사용불가,"산서구 대화1로 611주차장(502,504동) 지하1층 A5우측",37.67288011,126.7353926
733,에버온,고양_대화마을일신건영휴먼빌2주차장,1,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 612주차장 지하1층 B9우측,외부인 사용불가,"산서구 대화1로 612주차장(501,503동) 지하1층 B9우측",37.67288011,126.7353926
734,에버온,고양_대화마을일신건영휴먼빌2주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 612주차장 지하1층 B9우측,외부인 사용불가,"산서구 대화1로 612주차장(501,503동) 지하1층 B9우측",37.67288011,126.7353926
735,에버온,고양_대화마을일신건영휴먼빌4주차장,1,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 614주차장 지하1층 D13우측,외부인 사용불가,산서구 대화1로 614주차장(602 604동) 지하1층 D13우측,37.67288011,126.7353926
736,에버온,고양_대화마을일신건영휴먼빌4주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 614주차장 지하1층 D13우측,외부인 사용불가,산서구 대화1로 614주차장(602 604동) 지하1층 D13우측,37.67288011,126.7353926
737,에버온,고양_대화마을일신건영휴먼빌6주차장,1,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 616주차장 지하1층 F4좌측,외부인 사용불가,"산서구 대화1로 616주차장(607,609동) 지하1층 F4좌측",37.67288011,126.7353926
738,에버온,고양_대화마을일신건영휴먼빌6주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 616주차장 지하1층 F4좌측,외부인 사용불가,"산서구 대화1로 616주차장(607,609동) 지하1층 F4좌측",37.67288011,126.7353926
739,에버온,고양_대화마을일신건영휴먼빌7주차장,1,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 617주차장 지하1층 G1좌측,외부인 사용불가,"산서구 대화1로 617주차장(605,608동) 지하1층 G1좌측",37.67288011,126.7353926
740,에버온,고양_대화마을일신건영휴먼빌7주차장,2,AC완속,경기도,고양시,경기도 고양시 일산서구 대화1로 617주차장 지하1층 G1좌측,외부인 사용불가,"산서구 대화1로 617주차장(605,608동) 지하1층 G1좌측",37.67288011,126.7353926
741,에버온,고양원흥 테마주차타워,1,AC완속,경기도,고양시,경기도 고양시 덕양구 의장로 144,외부인 사용불가,양구 의장로 144(959 테마타워),37.63543248,126.8704487
742,에버온,고양원흥 테마주차타워,2,AC완속,경기도,고양시,경기도 고양시 덕양구 의장로 144,외부인 사용불가,양구 의장로 144(959 테마타워),37.63543248,126.8704487
743,에버온,의정부지방법원 고양지원,1,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 209 고양지원 임직원 주차장 입구,관계자 외 출입 금지,산동구 장백로 209 (장항동)고양지원 임직원 주차장 입구,37.65291375,126.7748733
744,에버온,의정부지방법원 고양지원,2,AC완속,경기도,고양시,경기도 고양시 일산동구 장백로 209 고양지원 임직원 주차장 입구,관계자 외 출입 금지,산동구 장백로 209 (장항동)고양지원 임직원 주차장 입구,37.65291375,126.7748733
745,에버온,중부대학교(고양캠퍼스),1,AC완속,경기도,고양시,경기도 고양시 덕양구 동헌로307번길 14-5인농관 앞,학교 교직원으로 제한,양구 동헌로307번길 14-5인농관 앞,37.71206742,126.8897744
746,에버온,중부대학교(고양캠퍼스),2,AC완속,경기도,고양시,경기도 고양시 덕양구 동헌로307번길 14-5인농관 앞,학교 교직원으로 제한,양구 동헌로307번길 14-5인농관 앞,37.71206742,126.8897744
747,에버온,중부대학교(고양캠퍼스),3,AC완속,경기도,고양시,경기도 고양시 덕양구 동헌로307번길 14-5인농관 앞,학교 교직원으로 제한,양구 동헌로307번길 14-5인농관 앞,37.71206742,126.8897744
748,에버온,중부대학교(고양캠퍼스),4,AC완속,경기도,고양시,경기도 고양시 덕양구 동헌로307번길 14-5인농관 앞,학교 교직원으로 제한,양구 동헌로307번길 14-5인농관 앞,37.71206742,126.8897744
749,에버온,힐스테이트일산오피스텔102동,1,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",외부인 사용불가,"산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",37.66429939,126.7453061
750,에버온,힐스테이트일산오피스텔102동,2,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",외부인 사용불가,"산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",37.66429939,126.7453061
751,에버온,힐스테이트일산오피스텔102동,3,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",외부인 사용불가,"산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",37.66429939,126.7453061
752,에버온,힐스테이트일산오피스텔102동,4,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",외부인 사용불가,"산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",37.66429939,126.7453061
753,에버온,힐스테이트일산오피스텔102동,5,AC완속,경기도,고양시,"경기도 고양시 일산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",외부인 사용불가,"산서구 킨텍스로 217-21102동 지하4층주차장 C09,D09기둥",37.66429939,126.7453061
754,에버온,힐스테이트일산오피스텔103동,1,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,외부인 사용불가,산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,37.66429939,126.7453061
755,에버온,힐스테이트일산오피스텔103동,2,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,외부인 사용불가,산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,37.66429939,126.7453061
756,에버온,힐스테이트일산오피스텔103동,3,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,외부인 사용불가,산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,37.66429939,126.7453061
757,에버온,힐스테이트일산오피스텔103동,4,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,외부인 사용불가,산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,37.66429939,126.7453061
758,에버온,힐스테이트일산오피스텔103동,5,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,외부인 사용불가,산서구 킨텍스로 217-21103동지하4층주차장 H09기둥,37.66429939,126.7453061
759,클린일렉스,3차성원아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
760,클린일렉스,3차성원아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
761,클린일렉스,3차성원아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
762,클린일렉스,3차성원아파트,4,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
763,클린일렉스,3차성원아파트,5,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
764,클린일렉스,3차성원아파트,6,AC완속,경기도,고양시,경기도 고양시 일산동구 고풍로 72-11,거주자외 출입제한,산동구 고풍로 72-11,37.66535033,126.794357
765,클린일렉스,그랜드백화점일산점,1,AC완속,경기도,고양시,경기도 고양시 일산서구 중앙로 1436,거주자외 출입제한,산서구 중앙로 1436,37.67080638,126.7610359
766,클린일렉스,그랜드백화점일산점,2,AC완속,경기도,고양시,경기도 고양시 일산서구 중앙로 1436,거주자외 출입제한,산서구 중앙로 1436,37.67080638,126.7610359
767,클린일렉스,그랜드백화점일산점,3,AC완속,경기도,고양시,경기도 고양시 일산서구 중앙로 1436,거주자외 출입제한,산서구 중앙로 1436,37.67080638,126.7610359
768,클린일렉스,그랜드백화점일산점,4,AC완속,경기도,고양시,경기도 고양시 일산서구 중앙로 1436,거주자외 출입제한,산서구 중앙로 1436,37.67080638,126.7610359
769,클린일렉스,그랜드백화점일산점,5,AC완속,경기도,고양시,경기도 고양시 일산서구 중앙로 1436,거주자외 출입제한,산서구 중앙로 1436,37.67080638,126.7610359
770,클린일렉스,동도센트리움아파트(고양),1,AC완속,경기도,고양시,경기도 고양시 덕양구 백양로 65동도센트리움,거주자외 출입제한,양구 백양로 65동도센트리움,37.63150654,126.8333494
771,클린일렉스,동도센트리움아파트(고양),2,AC완속,경기도,고양시,경기도 고양시 덕양구 백양로 65동도센트리움,거주자외 출입제한,양구 백양로 65동도센트리움,37.63150654,126.8333494
772,클린일렉스,동도센트리움아파트(고양),3,AC완속,경기도,고양시,경기도 고양시 덕양구 백양로 65동도센트리움,거주자외 출입제한,양구 백양로 65동도센트리움,37.63150654,126.8333494
